,classifier_id,data_id,attack_id,n,defense_id,id,pre_def_name,post_def_name,classifier_name,train_time,attack_size,attack_name,attack_time,ben_acc,ben_pred_time,adv_acc,adv_pred_time
62925c5d1c992f0d237ee37ca81945030735451655ddd69d26ac88442141a5eb,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,01765cf384aab24dc675ea3c55f49010f4774759926a45a9fa84edaa51ebacb5,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,62925c5d1c992f0d237ee37ca81945030735451655ddd69d26ac88442141a5eb,Feature Squeezing,Class Labels,Default Classifier,33.457287549972534,30,Threshold Attack,8.528608798980713,0.09033333333333333,0.6550724506378174,0.16666666666666666,0.011232376098632812
7cb259922c96ff42175e7913eb3fc8c4e23ea08f802af23b91f76e3a0047ab9a,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4cbd6cda063635cef262b7cc6cca19158877ddc680ce7091bb0b0e5a8346d2e0,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,7cb259922c96ff42175e7913eb3fc8c4e23ea08f802af23b91f76e3a0047ab9a,Feature Squeezing,Class Labels,Default Classifier,33.457287549972534,30,PGD-0.001,2.0295794010162354,0.09033333333333333,0.4610128402709961,0.16666666666666666,0.009300947189331055
7e98b36583f8a57e7c579a5c60ac5420403f30ec1d76503d32f916652afe7916,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,07fc1c9a1fdb4ba01402095951239a9cff897d73c50cabb942ecc5b7cd040bde,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,7e98b36583f8a57e7c579a5c60ac5420403f30ec1d76503d32f916652afe7916,Feature Squeezing,Class Labels,Default Classifier,33.457287549972534,30,PGD-0.01,1.9240829944610596,0.09033333333333333,0.4082472324371338,0.16666666666666666,0.018445491790771484
541acc157a8977016e8ccb2806e04763b00f1504c5652779658ee734428beae7,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4a85805b6ff0cc0ec333fbcc87b5c2134438e87a33d960f0317a2a26db20776c,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,541acc157a8977016e8ccb2806e04763b00f1504c5652779658ee734428beae7,Feature Squeezing,Class Labels,Default Classifier,33.457287549972534,30,PGD-L2-0.001,1.5173659324645996,0.09033333333333333,4.1824164390563965,0.16666666666666666,0.017253637313842773
e74f80a64197f70ef263f611c1e1bab687e8645b49357541a4bb0c9c0a446693,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b23d8bb55005c777dc7a4981a1af8599b44868e08eeee8864976318e4fc93541,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,e74f80a64197f70ef263f611c1e1bab687e8645b49357541a4bb0c9c0a446693,Feature Squeezing,Class Labels,Default Classifier,33.457287549972534,30,PGD-L2-0.01,1.7613303661346436,0.09033333333333333,0.5451450347900391,0.16666666666666666,0.0399632453918457
30fd717837e81be1b53fee9b0a161f725ea478f8dcb10b1757ac283b7cee8cf2,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,343851632f906c437a2092a17e6a1ffa38f2f2eadc8966aa84e37e7d220f2400,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,30fd717837e81be1b53fee9b0a161f725ea478f8dcb10b1757ac283b7cee8cf2,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,PGD-0.1,1.3154511451721191,0.9836666666666667,0.46465492248535156,0.06666666666666667,0.03665637969970703
ac54aee0ca5991d8c0418210f3fd8c61e003d303f6324114b90a5130c0b5733d,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ff24949a99e74bca3ce7eeaefe26782f78a4ed5d505a0627d2ba32f579b4e4c8,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,ac54aee0ca5991d8c0418210f3fd8c61e003d303f6324114b90a5130c0b5733d,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,PGD-L1,1.7309885025024414,0.9836666666666667,0.5838818550109863,1.0,0.009420156478881836
b2f747545fa20db5ae60b1f5f5bae7bbf3969d23f0d1d735f8c5b790d7c785b0,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,dbcb204419cacc335e85ace5ccb1868c72db66805b6df4935387d65ee1cc8c30,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,b2f747545fa20db5ae60b1f5f5bae7bbf3969d23f0d1d735f8c5b790d7c785b0,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,PGD-L2-0.1,1.3710601329803467,0.9836666666666667,0.4225337505340576,1.0,0.014319658279418945
804820e750fb47619af1a93d95c1bda23ced498165ec5ab2c7450768a6e93c01,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,7928984b4f91c29337ffdc18fc1b51ab5028fc6f3b88684f2c4accec5b8c1b13,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,804820e750fb47619af1a93d95c1bda23ced498165ec5ab2c7450768a6e93c01,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,FGM,0.9485881328582764,0.9836666666666667,0.4159832000732422,0.7666666666666667,0.009369850158691406
96bc48b22340b0e0c2e3d3d539e79f92398e7a5e43bb69638604b8870c45025b,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ced3b4799d5441763e6a3fffcb28f7b4c4e18687a98e9c2f051985f99c4457ea,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,96bc48b22340b0e0c2e3d3d539e79f92398e7a5e43bb69638604b8870c45025b,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,DeepFool,10.187419176101685,0.9836666666666667,0.5223336219787598,1.0,0.04416942596435547
1c35216b852c1d2b24f830d3346d1c4b81f029ac76b9acb8a180a22b35def42a,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,818cd1a41b92a09f7edbd55430c7ca445e6e90bd1716b53ff883d61fe141a088,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,1c35216b852c1d2b24f830d3346d1c4b81f029ac76b9acb8a180a22b35def42a,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,HopSkipJump,56.823174476623535,0.9836666666666667,0.4546079635620117,0.0,0.009720563888549805
c255df918c3fbf5dad0e860eac2dfb77aab137e80dbe7e6a6f0e82452f5f66cb,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,da947a82884568bb1bfea8ee554013a9425b032f9885fac0f28dcdc8ebf2482c,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,c255df918c3fbf5dad0e860eac2dfb77aab137e80dbe7e6a6f0e82452f5f66cb,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,AdversarialPatch,10.126736640930176,0.9836666666666667,0.3262317180633545,0.0,0.028628110885620117
92772a0e37ed31029ce37f5ebc649d4acb8825b7a845379085022fc1ec025ea8,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,01765cf384aab24dc675ea3c55f49010f4774759926a45a9fa84edaa51ebacb5,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,92772a0e37ed31029ce37f5ebc649d4acb8825b7a845379085022fc1ec025ea8,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,Threshold Attack,12.040039539337158,0.9836666666666667,0.5051701068878174,1.0,0.008955240249633789
5750e510ef83901a2d5e80a05e9a7e600bb78e3e7086cca69ebe59f24cde2639,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4cbd6cda063635cef262b7cc6cca19158877ddc680ce7091bb0b0e5a8346d2e0,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,5750e510ef83901a2d5e80a05e9a7e600bb78e3e7086cca69ebe59f24cde2639,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,PGD-0.001,1.8628861904144287,0.9836666666666667,0.41359877586364746,0.06666666666666667,0.01899886131286621
e73ea565bbe4a3a0d2a36bffdac553796f615497f75445e76fa78f9ff52e1664,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,07fc1c9a1fdb4ba01402095951239a9cff897d73c50cabb942ecc5b7cd040bde,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,e73ea565bbe4a3a0d2a36bffdac553796f615497f75445e76fa78f9ff52e1664,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,PGD-0.01,2.048426389694214,0.9836666666666667,0.7422828674316406,0.06666666666666667,0.04217195510864258
3abe6fac0ecf2be1c4c3fb194756f50b8359f7af458c97034101a316032307b3,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4a85805b6ff0cc0ec333fbcc87b5c2134438e87a33d960f0317a2a26db20776c,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,3abe6fac0ecf2be1c4c3fb194756f50b8359f7af458c97034101a316032307b3,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,PGD-L2-0.001,1.894981861114502,0.9836666666666667,4.299197673797607,1.0,0.00923609733581543
266412ce91ae980c8ebc82287231586b0ffc6e1b21b253b473cbc7977ec04a4e,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b23d8bb55005c777dc7a4981a1af8599b44868e08eeee8864976318e4fc93541,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,266412ce91ae980c8ebc82287231586b0ffc6e1b21b253b473cbc7977ec04a4e,Feature Squeezing,High Confidence,Default Classifier,29.459738969802856,30,PGD-L2-0.01,1.6294317245483398,0.9836666666666667,0.3710198402404785,1.0,0.018168926239013672
db00f5bc9853f5fcc89d688c1556c79a5033b83b196fb09c3732a22851ca2bb6,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,343851632f906c437a2092a17e6a1ffa38f2f2eadc8966aa84e37e7d220f2400,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,db00f5bc9853f5fcc89d688c1556c79a5033b83b196fb09c3732a22851ca2bb6,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,PGD-0.1,1.4102685451507568,0.9836666666666667,0.38115406036376953,0.06666666666666667,0.009103775024414062
e23acaebcb2e47c277d7239389dc58507e1ae5e077ab17a29d95f4b8752731bd,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ff24949a99e74bca3ce7eeaefe26782f78a4ed5d505a0627d2ba32f579b4e4c8,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,e23acaebcb2e47c277d7239389dc58507e1ae5e077ab17a29d95f4b8752731bd,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,PGD-L1,1.7345035076141357,0.9836666666666667,0.4489407539367676,1.0,0.030115127563476562
fc0e283e1b757e7621794cdff1cb37d17d6c12e2694a3fa496431dd5e868be1b,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,dbcb204419cacc335e85ace5ccb1868c72db66805b6df4935387d65ee1cc8c30,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,fc0e283e1b757e7621794cdff1cb37d17d6c12e2694a3fa496431dd5e868be1b,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,PGD-L2-0.1,1.6210720539093018,0.9836666666666667,0.5046510696411133,1.0,0.02858710289001465
2f2e1d16c0a69a374c0e2d63708c85cf97bdeae9de6209c47d5e5d0fb714607c,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,7928984b4f91c29337ffdc18fc1b51ab5028fc6f3b88684f2c4accec5b8c1b13,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,2f2e1d16c0a69a374c0e2d63708c85cf97bdeae9de6209c47d5e5d0fb714607c,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,FGM,0.8805036544799805,0.9836666666666667,0.580826997756958,0.7666666666666667,0.018058300018310547
1aa7024082f033ce68537184daf21e765f3f8d5b9ae58f2c2b15118656d60b99,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ced3b4799d5441763e6a3fffcb28f7b4c4e18687a98e9c2f051985f99c4457ea,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,1aa7024082f033ce68537184daf21e765f3f8d5b9ae58f2c2b15118656d60b99,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,DeepFool,10.958272457122803,0.9836666666666667,0.4950745105743408,1.0,0.00970315933227539
c0bc175ea3c22d76799966a4bb25c55eaa3cdf5ee8d0dee47ea613a504c581c5,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,43f61e33d6876dcf692c941995eb9ac9c6584fd44ac14b4be75736b89f2d725d,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,c0bc175ea3c22d76799966a4bb25c55eaa3cdf5ee8d0dee47ea613a504c581c5,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,HopSkipJump,68.07477474212646,0.9836666666666667,0.470289945602417,0.0,0.016338586807250977
074d45fbc647de09d6f54ec03e0ce374d17936c38db79b0b4985fdaa24267376,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,da947a82884568bb1bfea8ee554013a9425b032f9885fac0f28dcdc8ebf2482c,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,074d45fbc647de09d6f54ec03e0ce374d17936c38db79b0b4985fdaa24267376,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,AdversarialPatch,7.925298452377319,0.9836666666666667,0.5764257907867432,0.0,0.007932186126708984
3dc5de753d6fe96a7ed5458b600a44c11514fd56e02f1460fbeadc26e49533a3,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,01765cf384aab24dc675ea3c55f49010f4774759926a45a9fa84edaa51ebacb5,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,3dc5de753d6fe96a7ed5458b600a44c11514fd56e02f1460fbeadc26e49533a3,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,Threshold Attack,11.751393795013428,0.9836666666666667,0.3568551540374756,1.0,0.010170936584472656
279e59809ccf326725ee1b09e29e82902a5ff17cc0a26766ecbc60e4d6fbe43a,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4cbd6cda063635cef262b7cc6cca19158877ddc680ce7091bb0b0e5a8346d2e0,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,279e59809ccf326725ee1b09e29e82902a5ff17cc0a26766ecbc60e4d6fbe43a,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,PGD-0.001,1.4437227249145508,0.9836666666666667,0.44602298736572266,0.06666666666666667,0.022613525390625
8db80313a707ad2874c22db64edd64f457672637946c5c5c8c537d5dc2294596,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,07fc1c9a1fdb4ba01402095951239a9cff897d73c50cabb942ecc5b7cd040bde,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,8db80313a707ad2874c22db64edd64f457672637946c5c5c8c537d5dc2294596,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,PGD-0.01,1.7151169776916504,0.9836666666666667,0.43596839904785156,0.06666666666666667,0.011208057403564453
5eb042127204a3d88f927f4174f49e59dbb80759ff169717fbaff75f2e3e071d,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4a85805b6ff0cc0ec333fbcc87b5c2134438e87a33d960f0317a2a26db20776c,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,5eb042127204a3d88f927f4174f49e59dbb80759ff169717fbaff75f2e3e071d,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,PGD-L2-0.001,1.682870626449585,0.9836666666666667,4.483384847640991,1.0,0.02091240882873535
ffbfc85e30cea977f6c63824852ebdf01210103fdc1fb814244032344226b7a8,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b23d8bb55005c777dc7a4981a1af8599b44868e08eeee8864976318e4fc93541,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,ffbfc85e30cea977f6c63824852ebdf01210103fdc1fb814244032344226b7a8,Feature Squeezing,Rounded,Default Classifier,29.33851170539856,30,PGD-L2-0.01,2.1173741817474365,0.9836666666666667,0.6584558486938477,1.0,0.01745891571044922
3e222266554e1251d81c5ff133fd93aa245c3a3c7dc0dcd1ab2e1984b144f60d,1b28e998be8df1f2895cff52791b59bff662dff176e474c9ebcfd0bfe269e4cda176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,343851632f906c437a2092a17e6a1ffa38f2f2eadc8966aa84e37e7d220f2400,3000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,3e222266554e1251d81c5ff133fd93aa245c3a3c7dc0dcd1ab2e1984b144f60d,Spatial Smoothing,No Postprocessing,Default Classifier,30.443323612213135,30,PGD-0.1,2.034442663192749,0.978,0.5525331497192383,0.06666666666666667,0.009883880615234375
250a2ba40dc87a3839811f5c993bdb0b6885d9e8a6ef7d501839a93fdc06fe2c,1b28e998be8df1f2895cff52791b59bff662dff176e474c9ebcfd0bfe269e4cda176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ff24949a99e74bca3ce7eeaefe26782f78a4ed5d505a0627d2ba32f579b4e4c8,3000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,250a2ba40dc87a3839811f5c993bdb0b6885d9e8a6ef7d501839a93fdc06fe2c,Spatial Smoothing,No Postprocessing,Default Classifier,30.443323612213135,30,PGD-L1,1.4401373863220215,0.978,0.49488091468811035,0.9666666666666667,0.010133981704711914
2e7d30ef6c14a0f6e5e4f8321a93deb9f3bd42ad41dec69a9965b1b09a35ea6a,1b28e998be8df1f2895cff52791b59bff662dff176e474c9ebcfd0bfe269e4cda176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,dbcb204419cacc335e85ace5ccb1868c72db66805b6df4935387d65ee1cc8c30,3000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,2e7d30ef6c14a0f6e5e4f8321a93deb9f3bd42ad41dec69a9965b1b09a35ea6a,Spatial Smoothing,No Postprocessing,Default Classifier,30.443323612213135,30,PGD-L2-0.1,2.0968220233917236,0.978,0.6581590175628662,0.9333333333333333,0.010654211044311523
1aefac2c5ef3615522486395761c4da62618181857ea298d8d3cbffc4da2b930,1b28e998be8df1f2895cff52791b59bff662dff176e474c9ebcfd0bfe269e4cda176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,7928984b4f91c29337ffdc18fc1b51ab5028fc6f3b88684f2c4accec5b8c1b13,3000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,1aefac2c5ef3615522486395761c4da62618181857ea298d8d3cbffc4da2b930,Spatial Smoothing,No Postprocessing,Default Classifier,30.443323612213135,30,FGM,0.9695444107055664,0.978,0.611321210861206,0.36666666666666664,0.03747677803039551
23442794878b7292bfb756b82a5f9262f2ec97a63b84be77a7c684be3138b71d,1b28e998be8df1f2895cff52791b59bff662dff176e474c9ebcfd0bfe269e4cda176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ced3b4799d5441763e6a3fffcb28f7b4c4e18687a98e9c2f051985f99c4457ea,3000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,23442794878b7292bfb756b82a5f9262f2ec97a63b84be77a7c684be3138b71d,Spatial Smoothing,No Postprocessing,Default Classifier,30.443323612213135,30,DeepFool,11.495567083358765,0.978,0.7141463756561279,0.9333333333333333,0.03610682487487793
022bf9747b5b4d7b992ae8b86f8a2e015bbc27a280750ec0bc70d0b7dad88feb,1b28e998be8df1f2895cff52791b59bff662dff176e474c9ebcfd0bfe269e4cda176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,43f61e33d6876dcf692c941995eb9ac9c6584fd44ac14b4be75736b89f2d725d,3000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,022bf9747b5b4d7b992ae8b86f8a2e015bbc27a280750ec0bc70d0b7dad88feb,Spatial Smoothing,No Postprocessing,Default Classifier,30.443323612213135,30,HopSkipJump,65.77833318710327,0.978,0.4961090087890625,0.03333333333333333,0.010345935821533203
e5613a6e23b674a0c76aa90076864cfee248b08b38cc52f64ddbae320591a5c1,1b28e998be8df1f2895cff52791b59bff662dff176e474c9ebcfd0bfe269e4cda176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,da947a82884568bb1bfea8ee554013a9425b032f9885fac0f28dcdc8ebf2482c,3000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,e5613a6e23b674a0c76aa90076864cfee248b08b38cc52f64ddbae320591a5c1,Spatial Smoothing,No Postprocessing,Default Classifier,30.443323612213135,30,AdversarialPatch,9.572885036468506,0.978,0.6036977767944336,0.0,0.008176565170288086
