,classifier_id,data_id,attack_id,n,defense_id,id,def_name,classifier_name,train_time,defense_strength,attack_size,attack_name,attack_iter,attack_batch_size,attack_threshold,attack_time,ben_pred_time,ben_acc,ben_cov,ben_mean,ben_std,ben_resid,adv_pred_time,adv_acc,adv_cov,adv_mean,adv_std,adv_resid
ec765ab39c91e71ea983fc11f503160aa781e50270ace65d233f5ca4e6262ead,a1ccb7527c2110f5a88dc58a03748eab4ff8632f0f61d0c175b0157759a8835ad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,60000,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,ec765ab39c91e71ea983fc11f503160aa781e50270ace65d233f5ca4e6262ead,Spatial Smoothing,Default Classifier,824.7608466520003,8.0,100,Threshold Attack,10,1024,0.03,115.67015246600022,1.5663926069992158,0.9952,1.0,0.10000000149011612,0.29973074793815613,2.314196195785101e-10,0.01866721199985477,1.0,1.0,0.10000000149011612,0.2999928891658783,2.314196195785101e-10
7cab3c26c74bda39f2e0f420a619de56053520023aa4abf3c5f001738c8829f7,a881455d5dd828b51adec3b1a3078f7ccb279e26640127056453139ced472a03d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,60000,ec4b30749a99081c289cefaee8c5feb0e1697489bce45f805735930399a58c46,7cab3c26c74bda39f2e0f420a619de56053520023aa4abf3c5f001738c8829f7,Label Smoothing,Default Classifier,793.7565311999997,8.0,100,PGD,10,1024,0.03,6.074595899999622,22.026010513000074,0.9964,1.0,0.10000000149011612,0.299748957157135,1.8367274368102926e-10,0.016071056999862776,0.98,1.0,0.10000000149011612,0.298501193523407,1.8367274368102926e-10
cfdbc31f5c6af6630e61b5c457bff02dfbc71e257564de7f0a7a53c1f0983ce5,a881455d5dd828b51adec3b1a3078f7ccb279e26640127056453139ced472a03d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,60000,ec4b30749a99081c289cefaee8c5feb0e1697489bce45f805735930399a58c46,cfdbc31f5c6af6630e61b5c457bff02dfbc71e257564de7f0a7a53c1f0983ce5,Label Smoothing,Default Classifier,793.7565311999997,8.0,100,FGM,10,1024,0.03,6.1882779320003465,1.3516188529993087,0.9964,1.0,0.10000000149011612,0.299748957157135,1.8367274368102926e-10,0.016255577998890658,0.98,1.0,0.10000000149011612,0.29859158396720886,1.8367274368102926e-10
37b88ce6336e10543b3a4092e1ee82c5165563b40a033b3ea3537859aeaf39ff,a881455d5dd828b51adec3b1a3078f7ccb279e26640127056453139ced472a03d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,a980e3a638108d57fa0a79d19349b845858659e4d960f4b8effab4ea648f5f2a,60000,ec4b30749a99081c289cefaee8c5feb0e1697489bce45f805735930399a58c46,37b88ce6336e10543b3a4092e1ee82c5165563b40a033b3ea3537859aeaf39ff,Label Smoothing,Default Classifier,793.7565311999997,8.0,100,Carlini,10,1024,0.03,1808.9533773990006,1.340730114001417,0.9964,1.0,0.10000000149011612,0.299748957157135,1.8367274368102926e-10,0.016151681000337703,0.99,1.0,0.10000000149011612,0.29998186230659485,1.8367274368102926e-10
a3785f113a7e43dcbe767e2e78025f1196f1f9e10c3d97ba311f8df8b0c3c55e,a881455d5dd828b51adec3b1a3078f7ccb279e26640127056453139ced472a03d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,60000,ec4b30749a99081c289cefaee8c5feb0e1697489bce45f805735930399a58c46,a3785f113a7e43dcbe767e2e78025f1196f1f9e10c3d97ba311f8df8b0c3c55e,Label Smoothing,Default Classifier,793.7565311999997,8.0,100,PixelAttack,10,1024,0.03,13.22284423400015,1.333273984000698,0.9964,1.0,0.10000000149011612,0.299748957157135,1.8367274368102926e-10,0.016120750000482076,1.0,1.0,0.10000000149011612,0.29999637603759766,1.8367274368102926e-10
93b1ff327ef0d0bd598ebd481c2adfaa0c1682600654b64dd03273ec53ff6f4e,a881455d5dd828b51adec3b1a3078f7ccb279e26640127056453139ced472a03d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cdc6a469039efd13dc970ac46c748a56dba5e24094027e456cd1653604b3c38f,60000,ec4b30749a99081c289cefaee8c5feb0e1697489bce45f805735930399a58c46,93b1ff327ef0d0bd598ebd481c2adfaa0c1682600654b64dd03273ec53ff6f4e,Label Smoothing,Default Classifier,793.7565311999997,8.0,100,DeepFool,10,1024,0.03,577.6079664809986,1.344650154998817,0.9964,1.0,0.10000000149011612,0.299748957157135,1.8367274368102926e-10,0.016208785000344506,0.38,1.0,0.10000000149011612,0.2888897955417633,1.8367274368102926e-10
839e3930a3c08d936e4d49276e73f14e46eea4bd3869f847148d4b714ff6ecb7,a881455d5dd828b51adec3b1a3078f7ccb279e26640127056453139ced472a03d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b34530f05b636f2dc9f94519068de6020c9a26d0f4392b0861a4851c7fb456c8,60000,ec4b30749a99081c289cefaee8c5feb0e1697489bce45f805735930399a58c46,839e3930a3c08d936e4d49276e73f14e46eea4bd3869f847148d4b714ff6ecb7,Label Smoothing,Default Classifier,793.7565311999997,8.0,100,HopSkipJump,10,1024,0.03,149.33095793999928,1.3344768569986627,0.9964,1.0,0.10000000149011612,0.299748957157135,1.8367274368102926e-10,0.016234467999311164,0.02,1.0,0.10000000149011612,0.2967778742313385,1.8367274368102926e-10
4e19a717a5f1c3f98a17fa603ac0582b17d435edc2ad86e6592f0a345d04480a,a881455d5dd828b51adec3b1a3078f7ccb279e26640127056453139ced472a03d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,60000,ec4b30749a99081c289cefaee8c5feb0e1697489bce45f805735930399a58c46,4e19a717a5f1c3f98a17fa603ac0582b17d435edc2ad86e6592f0a345d04480a,Label Smoothing,Default Classifier,793.7565311999997,8.0,100,AdversarialPatch,10,1024,0.03,10.517519807999633,1.3426769329998933,0.9964,1.0,0.10000000149011612,0.299748957157135,1.8367274368102926e-10,0.00700964400130033,0.0,1.0,0.10000000149011612,0.2999642789363861,1.8367274368102926e-10
886e496042a7f90e63f1a56a2e5fe689d26b41a3e8f88e7ca8c778a328668597,a881455d5dd828b51adec3b1a3078f7ccb279e26640127056453139ced472a03d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,60000,ec4b30749a99081c289cefaee8c5feb0e1697489bce45f805735930399a58c46,886e496042a7f90e63f1a56a2e5fe689d26b41a3e8f88e7ca8c778a328668597,Label Smoothing,Default Classifier,793.7565311999997,8.0,100,Threshold Attack,10,1024,0.03,39.12236745300106,1.3366540750012064,0.9964,1.0,0.10000000149011612,0.299748957157135,1.8367274368102926e-10,0.016308661000948632,1.0,1.0,0.10000000149011612,0.29999664425849915,1.8367274368102926e-10
1f19593eb2b587fe120c0fe271ae619aa1c4ea28419dec078f599bf143502bad,b82fe0d4255d553d5d7b410ba08f64cb3bda3d0dff1914de2ab6b137fd9ab3bad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,60000,1a53587c92d814c22d809a71545fd03c3c730a908d25e88131d2d0e98f6afd17,1f19593eb2b587fe120c0fe271ae619aa1c4ea28419dec078f599bf143502bad,Total Variance Minimization,Default Classifier,784.8391723139998,8.0,100,PGD,10,1024,0.03,6.387393114000588,83.02406220800003,0.1786,1.0,0.10000000149011612,0.29343801736831665,-5.340576314516454e-10,0.6092878060007934,0.33,1.0,0.10000000149011612,0.28652751445770264,-5.340576314516454e-10
567f51477966e0e078cfc8734b97dc416eda129f96bb6f7d4f6232d0ec9c844b,b82fe0d4255d553d5d7b410ba08f64cb3bda3d0dff1914de2ab6b137fd9ab3bad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,60000,1a53587c92d814c22d809a71545fd03c3c730a908d25e88131d2d0e98f6afd17,567f51477966e0e078cfc8734b97dc416eda129f96bb6f7d4f6232d0ec9c844b,Total Variance Minimization,Default Classifier,784.8391723139998,8.0,100,FGM,10,1024,0.03,9.029416944998957,58.28561755100054,0.1808,1.0,0.10000000894069672,0.2933286726474762,-4.142522713745933e-10,0.5983983650003211,0.33,1.0,0.10000000149011612,0.2902084290981293,-4.142522713745933e-10
3e4c3f1c85e09bbd1ffe9ec8491068d76e242336089d04e17d4dc66e3d4fe4c5,b82fe0d4255d553d5d7b410ba08f64cb3bda3d0dff1914de2ab6b137fd9ab3bad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,a980e3a638108d57fa0a79d19349b845858659e4d960f4b8effab4ea648f5f2a,60000,1a53587c92d814c22d809a71545fd03c3c730a908d25e88131d2d0e98f6afd17,3e4c3f1c85e09bbd1ffe9ec8491068d76e242336089d04e17d4dc66e3d4fe4c5,Total Variance Minimization,Default Classifier,784.8391723139998,8.0,100,Carlini,10,1024,0.03,2293.332147444,55.741783104000206,0.1803,1.0,0.10000000149011612,0.29348838329315186,-6.60419441356197e-10,0.5842660319976858,0.25,1.0,0.10000000149011612,0.28825753927230835,-6.60419441356197e-10
015218ec7a6c49f194a3b5e6fa4b24c1c7f5a97eac4375799478683f74efaa9b,b82fe0d4255d553d5d7b410ba08f64cb3bda3d0dff1914de2ab6b137fd9ab3bad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,60000,1a53587c92d814c22d809a71545fd03c3c730a908d25e88131d2d0e98f6afd17,015218ec7a6c49f194a3b5e6fa4b24c1c7f5a97eac4375799478683f74efaa9b,Total Variance Minimization,Default Classifier,784.8391723139998,8.0,100,PixelAttack,10,1024,0.03,63.88438454300194,57.70095456100171,0.1793,1.0,0.10000000149011612,0.2933368384838104,-4.6133993847341515e-10,0.6552499539975543,0.26,1.0,0.10000000149011612,0.290863573551178,-4.6133993847341515e-10
722a960f1b6de1bb22721a0e7a4f8a053f332003a6039108e1c965017a1a2f2b,b82fe0d4255d553d5d7b410ba08f64cb3bda3d0dff1914de2ab6b137fd9ab3bad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cdc6a469039efd13dc970ac46c748a56dba5e24094027e456cd1653604b3c38f,60000,1a53587c92d814c22d809a71545fd03c3c730a908d25e88131d2d0e98f6afd17,722a960f1b6de1bb22721a0e7a4f8a053f332003a6039108e1c965017a1a2f2b,Total Variance Minimization,Default Classifier,784.8391723139998,8.0,100,DeepFool,10,1024,0.03,718.1666115379994,58.68175513100141,0.18,1.0,0.10000000149011612,0.2934863567352295,-3.4809113924616497e-10,0.6993884549992799,0.31,1.0,0.10000000149011612,0.27309107780456543,-3.4809113924616497e-10
6877d081e7f266a6ed96e56ecf0a97c21c00e2060de89bc85b04bff54f2df7ff,b82fe0d4255d553d5d7b410ba08f64cb3bda3d0dff1914de2ab6b137fd9ab3bad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b34530f05b636f2dc9f94519068de6020c9a26d0f4392b0861a4851c7fb456c8,60000,1a53587c92d814c22d809a71545fd03c3c730a908d25e88131d2d0e98f6afd17,6877d081e7f266a6ed96e56ecf0a97c21c00e2060de89bc85b04bff54f2df7ff,Total Variance Minimization,Default Classifier,784.8391723139998,8.0,100,HopSkipJump,10,1024,0.03,349.26541162300055,55.779130386999896,0.1814,1.0,0.10000000149011612,0.2934081256389618,-3.7491321158711344e-10,0.5649720660003368,0.17,1.0,0.10000000149011612,0.2873874008655548,-3.7491321158711344e-10
be95d85aebbe8f5f057e8d9c88369a2aa0877ad4196c810ae785e2e622821ec3,b82fe0d4255d553d5d7b410ba08f64cb3bda3d0dff1914de2ab6b137fd9ab3bad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,60000,1a53587c92d814c22d809a71545fd03c3c730a908d25e88131d2d0e98f6afd17,be95d85aebbe8f5f057e8d9c88369a2aa0877ad4196c810ae785e2e622821ec3,Total Variance Minimization,Default Classifier,784.8391723139998,8.0,100,AdversarialPatch,10,1024,0.03,10.494753920000221,58.49506288200064,0.1812,1.0,0.10000000149011612,0.2933688759803772,-4.4226647344380865e-10,0.022050330000638496,0.0,1.0,0.10000000894069672,0.2264995276927948,-4.4226647344380865e-10
bb2230848a9614330ed9f0fac5430e7b745d92732af411f5788f66d54b7e62bd,b82fe0d4255d553d5d7b410ba08f64cb3bda3d0dff1914de2ab6b137fd9ab3bad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,60000,1a53587c92d814c22d809a71545fd03c3c730a908d25e88131d2d0e98f6afd17,bb2230848a9614330ed9f0fac5430e7b745d92732af411f5788f66d54b7e62bd,Total Variance Minimization,Default Classifier,784.8391723139998,8.0,100,Threshold Attack,10,1024,0.03,625.567521631001,60.08338907099824,0.1809,1.0,0.10000000149011612,0.29344990849494934,-4.142522713745933e-10,0.6388760900008492,0.25,1.0,0.10000000149011612,0.2892422676086426,-4.142522713745933e-10
c689557dea06a1fe3f0f347f603158b96ca2a4e4e29f8b4045e1730c3f7fa3ad,12ba572c756e98e382c6cd01c1d7620c20243d807e75fe9f1a77b37ed8c4173fd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,60000,4750e668ae1fc515e8df0410f2684a00cc53b3bf6c958a07fada8753608a6eae,c689557dea06a1fe3f0f347f603158b96ca2a4e4e29f8b4045e1730c3f7fa3ad,Class Labels,Default Classifier,753.6615415920005,8.0,100,PGD,10,1024,0.03,6.226286048000475,33.52158729000075,0.098,1.0,1.0,0.0,0.8999999761581421,0.016587623998930212,0.08,1.0,1.0,0.0,0.8999999761581421
7cd66e0321e1617b9cb1c89cd92bf8a24d08e4caa6439dfa22134347edc451a4,12ba572c756e98e382c6cd01c1d7620c20243d807e75fe9f1a77b37ed8c4173fd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,60000,4750e668ae1fc515e8df0410f2684a00cc53b3bf6c958a07fada8753608a6eae,7cd66e0321e1617b9cb1c89cd92bf8a24d08e4caa6439dfa22134347edc451a4,Class Labels,Default Classifier,753.6615415920005,8.0,100,FGM,10,1024,0.03,8.48331123800017,1.4168824389998917,0.098,1.0,1.0,0.0,0.8999999761581421,0.016381166999053676,0.08,1.0,1.0,0.0,0.8999999761581421
190eeea792dde4775d488b115f3a5767e75fa4f65781e0ed3d6bdfd392c066c5,12ba572c756e98e382c6cd01c1d7620c20243d807e75fe9f1a77b37ed8c4173fd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,a980e3a638108d57fa0a79d19349b845858659e4d960f4b8effab4ea648f5f2a,60000,4750e668ae1fc515e8df0410f2684a00cc53b3bf6c958a07fada8753608a6eae,190eeea792dde4775d488b115f3a5767e75fa4f65781e0ed3d6bdfd392c066c5,Class Labels,Default Classifier,753.6615415920005,8.0,100,Carlini,10,1024,0.03,1962.659572859,1.4258728700006031,0.098,1.0,1.0,0.0,0.8999999761581421,0.016350768000847893,0.08,1.0,1.0,0.0,0.8999999761581421
f31c97933ed03a2f36ca6f83606e09c50fe5f5e557068021ef3b2819b854e9b9,12ba572c756e98e382c6cd01c1d7620c20243d807e75fe9f1a77b37ed8c4173fd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,60000,4750e668ae1fc515e8df0410f2684a00cc53b3bf6c958a07fada8753608a6eae,f31c97933ed03a2f36ca6f83606e09c50fe5f5e557068021ef3b2819b854e9b9,Class Labels,Default Classifier,753.6615415920005,8.0,100,PixelAttack,10,1024,0.03,13.481411909000599,1.418209592000494,0.098,1.0,1.0,0.0,0.8999999761581421,0.01601001899689436,0.08,1.0,1.0,0.0,0.8999999761581421
c2080717c1e76a1ee47428cce6e607836a8d69d42378a45b4f129dfb527a4b1c,12ba572c756e98e382c6cd01c1d7620c20243d807e75fe9f1a77b37ed8c4173fd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cdc6a469039efd13dc970ac46c748a56dba5e24094027e456cd1653604b3c38f,60000,4750e668ae1fc515e8df0410f2684a00cc53b3bf6c958a07fada8753608a6eae,c2080717c1e76a1ee47428cce6e607836a8d69d42378a45b4f129dfb527a4b1c,Class Labels,Default Classifier,753.6615415920005,8.0,100,DeepFool,10,1024,0.03,586.8652778770011,1.4287956509979267,0.098,1.0,1.0,0.0,0.8999999761581421,0.016352807000657776,0.08,1.0,1.0,0.0,0.8999999761581421
d4e00e1c53c9417a8076658d837c36d8732316b648fa74471a6bf97a0eb4bf4f,12ba572c756e98e382c6cd01c1d7620c20243d807e75fe9f1a77b37ed8c4173fd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,c8b54b6f40524cd817fdb82255926fd68da54b961c5378cde675e2311a2b2a4b,60000,4750e668ae1fc515e8df0410f2684a00cc53b3bf6c958a07fada8753608a6eae,d4e00e1c53c9417a8076658d837c36d8732316b648fa74471a6bf97a0eb4bf4f,Class Labels,Default Classifier,753.6615415920005,8.0,100,HopSkipJump,10,1024,0.03,158.00321858100142,1.4167997469994589,0.098,1.0,1.0,0.0,0.8999999761581421,0.016260034000879386,0.14,1.0,0.30000001192092896,0.4582575559616089,0.8999999761581421
554b272b16d8f3695886b76970c8640dd88deb3514f8b05c24a4cec9f4e0769a,12ba572c756e98e382c6cd01c1d7620c20243d807e75fe9f1a77b37ed8c4173fd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,60000,4750e668ae1fc515e8df0410f2684a00cc53b3bf6c958a07fada8753608a6eae,554b272b16d8f3695886b76970c8640dd88deb3514f8b05c24a4cec9f4e0769a,Class Labels,Default Classifier,753.6615415920005,8.0,100,AdversarialPatch,10,1024,0.03,10.527102956999443,1.4252624649998324,0.098,1.0,1.0,0.0,0.8999999761581421,0.007709539000643417,0.0,1.0,0.20000000298023224,0.4000000059604645,0.8999999761581421
6f5b6af4cb2023e8b96b8c72bdbd1bf6cbfaaae8293bee100fab5d5896d58afe,12ba572c756e98e382c6cd01c1d7620c20243d807e75fe9f1a77b37ed8c4173fd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,60000,4750e668ae1fc515e8df0410f2684a00cc53b3bf6c958a07fada8753608a6eae,6f5b6af4cb2023e8b96b8c72bdbd1bf6cbfaaae8293bee100fab5d5896d58afe,Class Labels,Default Classifier,753.6615415920005,8.0,100,Threshold Attack,10,1024,0.03,39.24957556500158,1.4340521369995258,0.098,1.0,1.0,0.0,0.8999999761581421,0.01664838500073529,0.08,1.0,1.0,0.0,0.8999999761581421
c43119898ebf2a82d53f9b0f1098d44f278c08fb6f4970600f39bee3e211df41,4fadecd93446dd0d92be0961803f1ec092d129e75bb4e35eec54cf710a0cf2e7d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,60000,ac77c847853c11f0faf8e7bcc8f86014435a8021886e8a72791c63627d0642db,c43119898ebf2a82d53f9b0f1098d44f278c08fb6f4970600f39bee3e211df41,Gaussian Noise,Default Classifier,766.9558846740001,8.0,100,PGD,10,1024,0.03,6.13175528499778,41.179971326997475,0.9964,1.0,0.10000000149011612,0.2997511625289917,1.9227365533058816e-10,0.016964272002951475,0.98,1.0,0.10000000149011612,0.29843106865882874,1.9227365533058816e-10
2c6a24ff1d16ad5f4e5d73faf5024be711baaeecdd3486abd09e273bef224b9e,4fadecd93446dd0d92be0961803f1ec092d129e75bb4e35eec54cf710a0cf2e7d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,60000,ac77c847853c11f0faf8e7bcc8f86014435a8021886e8a72791c63627d0642db,2c6a24ff1d16ad5f4e5d73faf5024be711baaeecdd3486abd09e273bef224b9e,Gaussian Noise,Default Classifier,766.9558846740001,8.0,100,FGM,10,1024,0.03,10.287162895998335,1.4002526410004066,0.9964,1.0,0.10000000149011612,0.2997511625289917,1.9227365533058816e-10,0.016332450999470893,0.98,1.0,0.10000000149011612,0.2985855042934418,1.9227365533058816e-10
1f0c8b994f6ad35004452d64ea14b52fe55767bd8cf1cb7f7750cf3c8570f1b6,b42971929636cdf85ad48b8020aa2d70e3e35903d35b2742b5a930965b7c0874d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,60000,bd81d0b5439cc601d71b1ec8f4eab7454768fe34067c9880a578ddc752fe9d4f,1f0c8b994f6ad35004452d64ea14b52fe55767bd8cf1cb7f7750cf3c8570f1b6,High Confidence,Default Classifier,756.7206403339997,8.0,100,PGD,10,1024,0.03,83.92489610200002,71.38028359700002,0.9984926138076575,0.9951,0.09950631111860275,0.2993345558643341,-0.0004936913028359413,0.03094992699999466,1.0,0.96,0.09595657140016556,0.29445844888687134,-0.0004936913028359413
511493b0d729be02150d13164fb4e20aaa227f2c5124d557723d0c97330093c6,b42971929636cdf85ad48b8020aa2d70e3e35903d35b2742b5a930965b7c0874d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,60000,bd81d0b5439cc601d71b1ec8f4eab7454768fe34067c9880a578ddc752fe9d4f,511493b0d729be02150d13164fb4e20aaa227f2c5124d557723d0c97330093c6,High Confidence,Default Classifier,756.7206403339997,8.0,100,FGM,10,1024,0.03,3.2506326540000146,1.3621116709999797,0.9984926138076575,0.9951,0.09950631111860275,0.2993345558643341,-0.0004936913028359413,0.01684534599996823,1.0,0.98,0.09792199730873108,0.2970810532569885,-0.0004936913028359413
dc642d66303f69a3156970e41429917e4300fe161a55701acd3eefa3eb2d4b6d,b42971929636cdf85ad48b8020aa2d70e3e35903d35b2742b5a930965b7c0874d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,a980e3a638108d57fa0a79d19349b845858659e4d960f4b8effab4ea648f5f2a,60000,bd81d0b5439cc601d71b1ec8f4eab7454768fe34067c9880a578ddc752fe9d4f,dc642d66303f69a3156970e41429917e4300fe161a55701acd3eefa3eb2d4b6d,High Confidence,Default Classifier,756.7206403339997,8.0,100,Carlini,10,1024,0.03,1783.9282591539998,1.392960052000035,0.9984926138076575,0.9951,0.09950631111860275,0.2993345558643341,-0.0004936913028359413,0.017049264999968727,1.0,1.0,0.09999901801347733,0.2999970316886902,-0.0004936913028359413
d6900f558abc4b5056da9decc379bec5037eb585c23e8ebe486fed70808607ed,b42971929636cdf85ad48b8020aa2d70e3e35903d35b2742b5a930965b7c0874d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,60000,bd81d0b5439cc601d71b1ec8f4eab7454768fe34067c9880a578ddc752fe9d4f,d6900f558abc4b5056da9decc379bec5037eb585c23e8ebe486fed70808607ed,High Confidence,Default Classifier,756.7206403339997,8.0,100,PixelAttack,10,1024,0.03,14.995867781000015,1.3490306129997407,0.9984926138076575,0.9951,0.09950631111860275,0.2993345558643341,-0.0004936913028359413,0.01634501500029728,1.0,1.0,0.09999894350767136,0.29999685287475586,-0.0004936913028359413
