,adv_acc,adv_cov,adv_prec,adv_pred_time,adv_rec,attack_batch_size,attack_id,attack_iter,attack_name,attack_size,attack_threshold,attack_time,ben_acc,ben_cov,ben_pred_time,classifier_id,classifier_name,data_id,def_name,defense_id,id,n,train_time
338,0.92,,,10.619833578999533,,1024,62f77543b1e24bd0ccc04eecbf72ba48325c15d7da3d72c695c1d944f30c1e06,10,FGM-step_size:0.1-norm:1,100,0.03,35.55451489799998,0.95,,1103.1569166949994,24ebc7c64f5484e6d4d2b2d8ea2a746d0275c254ecec832387d93fab8c26933d,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:0.01-beta:1,900611cb8e9a03c51c11a8f68be413c11c7c72a9f3bb0cacd8f3651bd7d489f0,8e1e709c6478c173dce53e074fbc0c275ac3aa4ec15d62c11accf1a15981fb87,50000,
339,0.89,,,10.625406090999604,,1024,8acb5ae5d3249ddff6e0e3657451585d1033b7ea8caca07e637f8ec24c4cacca,10,FGM-step_size:0.1-norm:2,100,0.03,35.185567399999854,0.95,,1103.1569166949994,24ebc7c64f5484e6d4d2b2d8ea2a746d0275c254ecec832387d93fab8c26933d,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:0.01-beta:1,900611cb8e9a03c51c11a8f68be413c11c7c72a9f3bb0cacd8f3651bd7d489f0,c9ee9c562d4d92e897d937b7f4c0a72d8e8c874ad9d760fbe4763841dde93e42,50000,
340,0.5,,,10.475583080999058,,1024,2abd7381e6b60ff740f6453a12857ab2c5532164756b9894bfde2856cac60a0f,10,FGM-step_size:0.1-norm:inf,100,0.03,35.48196881399963,0.95,,1103.1569166949994,24ebc7c64f5484e6d4d2b2d8ea2a746d0275c254ecec832387d93fab8c26933d,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:0.01-beta:1,900611cb8e9a03c51c11a8f68be413c11c7c72a9f3bb0cacd8f3651bd7d489f0,dc2a21cb1653f2a68acc9fcc7a8748b78f938ccb1b3bd23875262ec7fc9d39a3,50000,
341,0.05,,,26.90793496799961,,1024,46b2856d7242b36c383649ff2c20148d34c92ed7b0e0d638314b70d0df933491,10,PGD-step_size:0.001-norm:1,100,0.03,286.28510046799965,0.1057,,2668.997444105,ed83aee7b057ce5fb3bd767fbf94557e25437ef00f210e61601568fab3d52038,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,TVM-prob:0.1,bdb7373e307b42f53858610dff0c339dbcae0105bbd5329a3fdf352fd78cba5c,cdffab9150d92be193fd1c79941cfa599f0176ab2162bfc18b48607ecb0efbd8,50000,485.9433304739996
342,0.06,,,27.35713402299916,,1024,649396d2feb03d963ceb8534ce11b98115f25697a681247722f58360527c6cba,10,PGD-step_size:0.001-norm:2,100,0.03,285.7418442989984,0.1057,,2668.997444105,ed83aee7b057ce5fb3bd767fbf94557e25437ef00f210e61601568fab3d52038,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,TVM-prob:0.1,bdb7373e307b42f53858610dff0c339dbcae0105bbd5329a3fdf352fd78cba5c,f4f9402fa932503707fda3c67b368c8ceb6c86f2b17b2a5f15ca1491ffdddff2,50000,485.9433304739996
343,0.08,,,28.270959522998965,,1024,06714fb59748e015a24d39aad6e982e483d120c82aaea0b951b665ef587b1189,10,PGD-step_size:0.001-norm:inf,100,0.03,289.1613755449998,0.1057,,2668.997444105,ed83aee7b057ce5fb3bd767fbf94557e25437ef00f210e61601568fab3d52038,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,TVM-prob:0.1,bdb7373e307b42f53858610dff0c339dbcae0105bbd5329a3fdf352fd78cba5c,68fb736f9934ade24e6a23653c540d5dca85c3cd4903a16de2b9aeb9dba9261e,50000,485.9433304739996
344,0.07,,,27.02156842399927,,1024,9d4905483d4d3bd8f8ae621371f50a00e83984c043f362275421af53bd05422e,10,PGD-step_size:0.01-norm:1,100,0.03,285.5626789750004,0.1057,,2668.997444105,ed83aee7b057ce5fb3bd767fbf94557e25437ef00f210e61601568fab3d52038,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,TVM-prob:0.1,bdb7373e307b42f53858610dff0c339dbcae0105bbd5329a3fdf352fd78cba5c,b17894cecb055771095d353af0e9b7db7a89a2a25765c6302de3d3869f937f36,50000,485.9433304739996
345,0.07,,,27.560348393999448,,1024,e3d08ebbdcec8e894f97428ead7f94439039c4faf6aae13054a41a38e63e07f6,10,PGD-step_size:0.01-norm:2,100,0.03,283.28170629099986,0.1057,,2668.997444105,ed83aee7b057ce5fb3bd767fbf94557e25437ef00f210e61601568fab3d52038,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,TVM-prob:0.1,bdb7373e307b42f53858610dff0c339dbcae0105bbd5329a3fdf352fd78cba5c,8d2b7316bf760530270834a596c05c27ec16f25aa1f6f571f6f983b57b05af47,50000,485.9433304739996
346,0.08,,,26.77001130600184,,1024,72b19fa1e08cee0bea826a9f7176e624a6685c4c4ba595eb96e8bec84b322be7,10,PGD-step_size:0.01-norm:inf,100,0.03,286.5082617519984,0.1057,,2668.997444105,ed83aee7b057ce5fb3bd767fbf94557e25437ef00f210e61601568fab3d52038,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,TVM-prob:0.1,bdb7373e307b42f53858610dff0c339dbcae0105bbd5329a3fdf352fd78cba5c,d0fcfab8346eb2988019b14392d599cf41a74a11cd92222ce408d2bf80cf3302,50000,485.9433304739996
347,0.05,,,28.316345482999168,,1024,1e19bb8ff210ddf9f77e4181e71908cd8517118eb10f5cbff4e747eec259c5e9,10,PGD-step_size:0.1-norm:1,100,0.03,283.0653832359967,0.1057,,2668.997444105,ed83aee7b057ce5fb3bd767fbf94557e25437ef00f210e61601568fab3d52038,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,TVM-prob:0.1,bdb7373e307b42f53858610dff0c339dbcae0105bbd5329a3fdf352fd78cba5c,9119025831e760515217c476dd6300ff03739084ec7e3dad10391077bcc01d6d,50000,485.9433304739996
